,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag,hand_labeled
4095,tze42,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.695237344,TEC1,TEC12
4105,MisterBoyfriend,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,1.656867374,TEC1,TEC12
4116,sherminv,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,2021-03-12,praise,25.0,1000.0,10.0,0.0007346939862,0.7591837857,1.599007684,TEC10,TEC12
4119,Michal#7390,solsista,joining 810180622634844202 wg call adding questions helping structure te community survey deciding first outreach radius naming adjacent communities thinking intrinsic goodies incentives high survey completion rate,Token Engineering Commons,2021-03-04,praise,50.0,1000.0,100.0,0.001348560775,1.393512801,1.393512801,TEC2,TEC15
4125,META_DREAMER,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-05,commons stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,TEC1,TEC12
4133,stan#3519,Krisjones,dropping onboarding help channel see rest server onboarded role made security process,Commons Stack,2021-03-08,praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC6,TEC16
4140,cpt_grog,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-03-12,commons stack,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1,TE7
4142,BlairV,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-03-12,te praise,25.0,500.0,100.0,0.0007906872343,0.8170434755,0.8170434755,TEC1,TEC12
4145,simondlr,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,58.88477341,TEC1,TE7
4146,simondlr,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,58.88477341,TEC1,TEC12
4161,zeptimusQ,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC15,TEC12
4162,zeptimusQ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,,,,0.0,1.8956228956228955,49.28619529,TEC1,TEC12
4163,zeptimusQ,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-19,te commons,,,,0.0,1.8956228956228955,49.28619529,TEC1,TEC12
4164,zeptimusQ,iviangita,attending last legal call sharing feedback legal documents,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC4,TEC12
4176,zeptimusQ,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,49.28619529,TEC4,TEC4
4179,Santigs67,iviangita,really bringing source cred bringing people process ' source cred really cool work source cred groups coming asking help,Telegram,2021-02-19,te praise,550.0,1000.0,500.0,0.007581413249,10.86669232,38.09701847,TEC2,TEC15
4181,Santigs67,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,38.09701847,TEC15,TC12
4183,Santigs67,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,38.09701847,TEC2,TEC12
4191,metaverde,rdfbbx#6437,deploying praise bot,TEC template,2021-02-17,commons,,,,0.0,0.0,35.78736213,TEC16,TE4
4194,metaverde,liviade,dedication onboarding new tec discord,Telegram,2021-02-15,te praise,250.0,100.0,150.0,0.002057987387,2.949781921,35.78736213,TEC15,TEC6
4201,metaverde,iviangita,"awesome work setting new discord ' unstoppable farm animals verbiage anecdotes shares naming sprint ""' pipping"" reviewing typos grammar adding quality commons swarm texts",Telegram,2021-02-19,te praise,130.0,100.0,100.0,0.001327003431,1.90203825,35.78736213,TEC5,TEC16
4204,metaverde,iviangita,lot communication juan strengthens trust relationship,Telegram,2021-02-26,te praise,120.0,200.0,200.0,0.00214962777,3.081133137,35.78736213,TEC17,TEC16
4212,cranders71,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,27.81596939,TEC1,TEC12
4215,cranders71,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,27.81596939,TEC2,TEC12
4218,cranders71,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,27.81596939,TEC1,TEC12
4221,cranders71,Tam2140,kris amwfund natesuits rdfbbx griff jumping praise new discord server,Commons Stack,2021-02-16,praise,60.0,100.0,50.0,0.0007761548639,1.112488638,27.81596939,TEC16,TEC12
4223,BenjaminScholtz,jeffemmett,equally amazing work radcad rust variation cadcad engine,Telegram,2021-02-16,cadcad org,200.0,1000.0,200.0,0.004528511394,6.490866332,25.82045028,TEC1,TE1
4237,iviangita,iviangita,helping discord migration,Telegram,2021-02-26,te praise,80.0,200.0,100.0,0.001408201416,2.018422029,25.80518089,TEC1,TEC14
4246,mateodaza,liviade,coming soft gov call last week sorry late praise,Telegram,2021-02-23,te praise,60.0,100.0,80.0,0.0009553502765,1.369335396,24.81327975,TEC2,TEC12
4249,mateodaza,iviangita,great work commons simulator bringing home,Telegram,2021-02-26,te praise,150.0,200.0,80.0,0.001540927353,2.20866254,24.81327975,TEC5,TE1
4250,mateodaza,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,24.81327975,TEC15,TEC12
4252,Sponnet2,iviangita,contributing making swiss membership dapp today,Telegram,2021-02-26,te praise,200.0,200.0,150.0,0.002139185372,3.0661657,24.12411613,TEC5,TEC5
4254,rdfbbx#6437,Krisjones,long late nights staying debugging waiting responses,Token Engineering Commons,2021-01-27,general,120.0,100.0,100.0,0.001290976353,1.850399439,21.99425075,TEC2,TEC14
4274,rdfbbx#6437,rdfbbx#6437,bugfix,Token Engineering Commons,2021-02-08,praise,,,,0.0,0.0,21.99425075,TEC5,TEC14
4276,rdfbbx#6437,rdfbbx#6437,zxczxc,Bot Training Ground,2021-02-08,obshchee,,,,0.0,0.0,21.99425075,[],-
4301,rdfbbx#6437,GriffGreen,awesome work discord praise bot,Token Engineering Commons,2021-02-27,praise,400.0,100.0,100.0,0.002299734535,3.296286167,21.99425075,TEC16,TEC14
4312,geleeroyale,Vyvy-vi#5040,setting discord bridges,Token Engineering Commons,2021-02-23,praise,220.0,200.0,200.0,0.002509898549,3.597521254,3.137739612,TEC1,TEC14
4315,geleeroyale,metaverde,bridges,Token Engineering Commons,2021-02-26,praise,250.0,200.0,200.0,0.002617979783,3.752437689,3.137739612,TEC14,TEC14
4320,Vyvy-vi#5040,rdfbbx#6437,deploying praise bot,TEC template,2021-02-17,commons,,,,0.0,0.0,19.88521334,TEC16,TEC14
4321,Vyvy-vi#5040,metaverde,helping server much volunteering stay,Token Engineering Commons,2021-02-20,praise,800.0,1000.0,100.0,0.00609281803,8.733039176,19.88521334,TEC2,TEC14
4323,Vyvy-vi#5040,metaverde,working discord,Token Engineering Commons,2021-02-24,praise,300.0,100.0,200.0,0.002536781798,3.63605391,19.88521334,TEC1,TEC14
4326,naynaysoo,iviangita,writing article available help wgs wells,Telegram,2021-02-19,te praise,300.0,1000.0,200.0,0.004888782174,7.007254449,19.54347445,TEC1,TEC1
4331,naynaysoo,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,40.0,100.0,80.0,0.0008832961205,1.266057773,19.54347445,TEC4,TEC12
4332,naynaysoo,Tam2140,kris amwfund natesuits rdfbbx griff jumping praise new discord server,Commons Stack,2021-02-16,praise,60.0,100.0,50.0,0.0007761548639,1.112488638,19.54347445,TEC16,TEC12
4333,shawn_westrick,iviangita,latest contributions finalize hatch terms,Telegram,2021-02-19,te praise,600.0,700.0,200.0,0.005185594387,7.432685288,19.30675942,TEC6,TE16
4334,shawn_westrick,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,19.30675942,TEC15,TEC12
4337,shawn_westrick,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,19.30675942,TEC15,TEC12
4338,shawn_westrick,iviangita,attending legal wg meeting hacking hatch dao terms,Telegram,2021-02-26,te praise,200.0,200.0,80.0,0.001721062743,2.466856598,19.30675942,TEC4,TEC4
4342,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,18.38715838,TEC1,TEC12
4343,danibelle,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-19,commons stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,18.38715838,TEC1,TEC12
4346,uPaul,GriffGreen,work molecule protea incredibly useful bonding curve experiments,Commons Stack,2021-02-18,praise,1100.0,2000.0,100.0,0.00978696412,14.0279819,14.0279819,TEC17,TE3
4358,tylerdmace,JessicaZartler,amazing cadcad work,Commons Stack,2021-02-18,praise,600.0,1000.0,200.0,0.005969594513,8.556418801,12.68343433,TEC1,TE1
4363,liviade,liviade,joining wg0 sync,Telegram,2021-02-17,te praise,60.0,100.0,100.0,0.001074813885,1.540566568,11.95672351,TEC10,TEC7
4365,liviade,JuankBell,collaboration writing gravity medium article,Telegram,2021-02-18,te praise,100.0,100.0,100.0,0.001218922197,1.747121815,11.95672351,TEC1,TEC1
4370,liviade,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-02-19,te commons,20.0,300.0,20.0,0.0009755178897,1.398242309,11.95672351,TEC1,TEC12
4376,liviade,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,10.0,40.0,20.0,0.0002600240364,0.3727011189,11.95672351,TEC1,TE7
4379,liviade,iviangita,showing 0mega wg,Telegram,2021-02-26,te praise,60.0,100.0,250.0,0.001970790948,2.824800359,11.95672351,TEC10,TEC12
4389,ygganderson,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,11.91432022,TEC15,TEC12
4399,GriffGreen,JuankBell,talented really admire guys,Telegram,2021-02-16,te praise,,,,0.0,1.8956228956228955,10.80477003,TEC16,TEC16
4402,GriffGreen,ygganderson,maintain awesome pm params project great see progress https github com tecommons token log hatch params issues thank,Telegram,2021-02-17,te praise,,,,0.0,1.8956228956228955,10.80477003,TEC8,TEC3
4408,GriffGreen,iviangita,leadership carrying whole ecosystem shoulders lot things background trying push even voice sounds weird,Telegram,2021-02-19,te praise,,,,0.0,1.8956228956228955,10.80477003,TEC2,TEC16
4412,GriffGreen,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-02-19,te commons,,,,0.0,1.8956228956228955,10.80477003,TEC1,TEC12
4421,GriffGreen,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,2021-02-26,commons stack,,,,0.0,1.8956228956228955,10.80477003,TEC1,TEC12
4426,GriffGreen,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,,,,0.0,1.8956228956228955,10.80477003,TEC15,TEC12
4428,GriffGreen,Krisjones,letting test multiple contributor praise,Token Engineering Commons,2021-01-27,general,,,,0.0,1.8956228956228955,10.80477003,TEC16,TEC15
4431,GriffGreen,rdfbbx#6437,deploying praise bot,Token Engineering Commons,2021-02-03,general,,,,,,10.80477003,TEC16,TEC14
4437,GriffGreen,rdfbbx#6437,bugfixes,Token Engineering Commons,2021-02-08,praise,,,,,,10.80477003,TEC5,TEC14
4441,GriffGreen,Tam2140,kris amwfund natesuits rdfbbx griff jumping praise new discord server,Commons Stack,2021-02-16,praise,,,,0.0,1.8956228956228955,10.80477003,TEC16,TEC12
4449,mzargham,iviangita,insights framing things new vocabulary ' giving tam,Telegram,2021-02-19,te praise,550.0,600.0,400.0,0.005938761706,8.512225112,10.72088765,TEC1,TEC16
4458,TannrA,JessicaZartler,work pictosis skills forest nft research group,Commons Stack,2021-02-19,praise,300.0,500.0,150.0,0.003283456277,4.706287331,9.479180909,TEC15,TE6
4464,Laurenluz,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,2021-02-24,cs ddev team,40.0,100.0,80.0,0.0008832961205,1.266057773,8.951804907,TEC5,TE7
4466,Tam2140,GriffGreen,staying orgainzed github swiss membership dapp user testing https github com tecommons coordination issues 408,Telegram,2021-02-13,te praise,220.0,300.0,200.0,0.002771231924,3.972099092,8.640675255,TEC8,TEC5
4469,Tam2140,JuankBell,collaboration writing gravity medium article,Telegram,2021-02-18,te praise,100.0,100.0,100.0,0.001218922197,1.747121815,8.640675255,TEC1,TEC16
4471,Tam2140,iviangita,joining tec weekly sync,Telegram,2021-02-19,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,8.640675255,TEC15,TEC12
4472,Tam2140,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-19,te commons,20.0,20.0,20.0,0.0002437844393,0.349424363,8.640675255,TEC1,TEC12
4474,Tam2140,Tam2140,efforts bringing swiss association dapp light day ' almost finish line folks almost,Telegram,2021-02-23,commons stack,500.0,300.0,150.0,0.003481331086,4.98990789,8.640675255,TEC5,TEC14
4481,Tam2140,iviangita,joining discussion hacking sessions source cred,Telegram,2021-02-26,te praise,120.0,100.0,80.0,0.001171512744,1.679168267,8.640675255,TEC1,TEC12
4484,Tam2140,iviangita,joining tec weekly sync,Telegram,2021-02-26,te praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,8.640675255,TEC15,TEC12
4485,Tam2140,rdfbbx#6437,dishing praise kris btw changed bot name,Commons Stack,2021-02-09,praise,40.0,60.0,100.0,0.0008982263789,1.28745781,8.640675255,TEC16,TEC16
4497,MisterBoyfriend,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,2021-02-26,te praise,20.0,100.0,20.0,0.0004528511394,0.6490866332,7.826482542,TEC1,TEC12
4505,sembrestels,zeptimusQ,adding livi talk youtube channel organize front page,Telegram,2021-02-13,te praise,90.0,100.0,150.0,0.00148155414,2.123560934,7.479808895,TEC10,TEC10
4506,sembrestels,chuygarcia92,3h working commons swarm comms wiki,Telegram,2021-02-14,commons swarm,200.0,300.0,150.0,0.002400518747,3.440743538,7.479808895,TEC5,TEC5
4512,sembrestels,sembrestels,4h working writing financial report forum posts,Telegram,2021-02-19,commons swarm,240.0,400.0,200.0,0.003104619455,4.449954553,7.479808895,TEC1,TEC5
4516,sembrestels,zeptimusQ,helping set keybase digital security owner issue,Telegram,2021-02-22,te praise,210.0,200.0,150.0,0.00217521245,3.117804512,7.479808895,TEC4,TE10
4518,sembrestels,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,2021-02-26,te praise,100.0,300.0,100.0,0.001741588947,2.496277491,7.479808895,TEC1,TEC1
4524,divine_comedian,GriffGreen,helping sembrestels puplish technical documentation week look fantastic,Telegram,2021-02-17,te praise,120.0,200.0,100.0,0.001552309728,2.224977276,7.014513504,TEC14,TEC16
4525,divine_comedian,iviangita,coming last ama call much interest project,Telegram,2021-02-26,te praise,40.0,200.0,100.0,0.001264093104,1.811866783,7.014513504,TEC8,TEC12
