,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,tags
37,zeptimusQ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,39.04071991,zeptimusQ,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,TEC15
38,zeptimusQ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-30,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,39.04071991,zeptimusQ,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC15
39,zeptimusQ,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-05-07,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,39.04071991,zeptimusQ,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,TEC15
40,zeptimusQ,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-05-08,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,39.04071991,zeptimusQ,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC15
41,solsista,iviangita,the TE Academy kickoff,Telegram,2021-05-07,TE Praise,100000.0,400.0,100.0,0.01201621901,14.41946281,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC4
42,solsista,Suga#8514,for the enlightening talk this morning on shifting paradigms and bringing decentralized organization to the people for the greater good. ,Commons Stack,2021-04-30,🙌praise,10000.0,300.0,100.0,0.002301427303,2.761712764,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC5
43,solsista,iviangita,"because the Omega working group is flowering into something very special and necessary for the community, awesome to see that ",Token Engineering Commons,2021-04-30,🙏praise,1000.0,500.0,100.0,0.002000349895,2.400419873,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
44,solsista,ddan#2489,for leading a great session which was unexpectedly about a project I had been hoping I'd get to work on ,Token Engineering Commons,2021-05-05,🙏praise,1000.0,500.0,100.0,0.002000349895,2.400419873,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC8
45,solsista,liviade,initiating a new ecosystem and value flows course on the TE Academy!!,Telegram,2021-05-03,Commons Stack,1500.0,400.0,100.0,0.001733308476,2.079970171,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,TEC7
46,solsista,iviangita,for hosting the bonfire chat on the Token Engineering ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,400.0,100.0,0.00168111096,2.017333152,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
47,solsista,iviangita,because the biweekly 0mega calls are becoming one of Chuys favorite spaces in the TEC ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
48,solsista,iviangita,for the meeting with Eduardo on the proposals and their guidance on the process ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC7
49,solsista,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-05-08,TE Praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,28.49199425,solsista,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC5
50,iviangita,iviangita,for always translating the praise and for managing the CS Twitter ,Token Engineering Commons,2021-05-07,🙏praise,100000.0,100.0,200.0,0.0113582624,13.62991488,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
51,iviangita,ygganderson,for sorting the infinite praise from today's community call! ,Token Engineering Commons,2021-04-30,🙏praise,30000.0,200.0,200.0,0.004369849176,5.243819012,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
52,iviangita,Letty#5399,for bot /server hacking and ivy for already catching up on praise channel my command's glitch and making it count ,Token Engineering Commons,2021-05-01,🎑-omega,20000.0,100.0,300.0,0.003306420126,3.967704151,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,-omega,Token Engineering Commons:-omega,TEC16
53,iviangita,markop,for being our Praise Queen ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,500.0,0.002241673859,2.690008631,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
54,iviangita,Vyvy-vi#5040,for setting up the Miro Board for sprint retrospectives ,Token Engineering Commons,2021-04-30,🙏praise,10000.0,150.0,200.0,0.002122329093,2.546794912,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
55,iviangita,GriffGreen,always cleaning up the videos and making the praise!!!,Telegram,2021-05-05,CS dDEV Team,10000.0,150.0,100.0,0.001822568901,2.187082682,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,CS dDEV Team,Telegram:CS dDEV Team,TEC16
56,iviangita,iviangita,for all the work she does behind the scenes ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC1
57,iviangita,iviangita,for the new deck in the Community Call ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
58,iviangita,iviangita,for being really great at Commons Stack comms and organizing things within the chaos ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC5
59,iviangita,BlairV,for all the comms help with labs and for being such a great co-facilitator! ,Token Engineering Commons,2021-05-06,🙏praise,1000.0,100.0,200.0,0.001023154349,1.227785219,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC9
60,iviangita,Tam2140,"for keeping the Stewards, and all Working Groups, transparent. The Stewards audit is on the Forum. ",Token Engineering Commons,2021-05-06,🙏praise,1000.0,100.0,200.0,0.001023154349,1.227785219,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC8
61,iviangita,iviangita,for working on the Apostrophe issue on Praise Bot ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,200.0,0.001023154349,1.227785219,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
62,iviangita,Vyvy-vi#5040,for working on the Apostrophe issue on Praise Bot ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,200.0,0.001023154349,1.227785219,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC16
63,iviangita,iviangita,for being present in the Transparency sync call today ,Token Engineering Commons,2021-04-26,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC10
64,iviangita,iviangita,for their amazing ideas in transparency ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC10
65,iviangita,naynaysoo,for attending the SEO Hack Session! ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
66,iviangita,Krisjones,for being a great team of peers to work with! ,Commons Stack,2021-05-03,🙌praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC6
67,iviangita,Tam2140,for airdropping CSLOVE to the 13 new members of the Swiss Membership today. ,Token Engineering Commons,2021-05-04,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC13
68,iviangita,iviangita,for coordination and being proactive ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC5
69,iviangita,iviangita,for being awesome people who have interacted with Juan recently because having conversations with you are amazing ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC17
70,iviangita,iviangita,for joining the Legal weekly sync ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC4
71,iviangita,chuygarcia92,for joining the Comms WG call ,Token Engineering Commons,2021-05-04,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC1
72,iviangita,iviangita,for joining the Legal weekly call ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,23.87003435,iviangita,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC4
73,Suga#8514,cranders71,"for publishing The Token Engineering Commons Hatch: Your Economy, Your Choice so rapidly and excellently. ",Token Engineering Commons,2021-05-07,🙏praise,10000.0,150.0,300.0,0.002422089285,2.906507142,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC5
74,Suga#8514,liviade,for a delightful blogpost! https://medium.com/token-engineering-commons/your-economy-your-choice-v2-4f7c9fb42d99 ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
75,Suga#8514,iviangita,for all of the work they have been doing around the dashboard ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,300.0,0.001322914541,1.587497449,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
76,Suga#8514,liviade,for joining the MVV runoff polishing session! ,Token Engineering Commons,2021-04-29,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC14
77,Suga#8514,iviangita,"for the outstanding momentum in onboarding and her fresh eye perspective, for her help with onboarding, for the nice 1on1s, for her efforts in onboarding and writing and editing and just being everywhere she can ",Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
78,Suga#8514,iviangita,for getting the ball rolling in the hatch campaigns ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
79,Suga#8514,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,100.0,0.0008830136242,1.059616349,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
80,Suga#8514,liviade,voting in the MVV and sharing about it 🌈✨🥳,Telegram,2021-04-27,TE Commons,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,TE Commons,Telegram:TE Commons,TEC2
81,Suga#8514,markop,for attending the Comms Call. ,Token Engineering Commons,2021-04-27,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC1
82,Suga#8514,liviade,for joining the soft gov call yesterday! ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
83,Suga#8514,iviangita,for all the onboarding work and for the blog post that she is working on right now ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
84,Suga#8514,iviangita,for participating in the MVV polishing ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC5
85,Suga#8514,iviangita,because they are very new to web3 which gave Tam the opportunity to explain it in her own understanding ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
86,Suga#8514,iviangita,for very motivating 1on1s ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC3
87,Suga#8514,sembrestels,for coming to the hatch dashboard party today ,Token Engineering Commons,2021-05-04,🙏praise,1000.0,90.0,100.0,0.0006914702636,0.8297643163,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
88,Suga#8514,Tam2140,for joining the Community Stewards sync yesterday. ,Token Engineering Commons,2021-05-06,🙏praise,1000.0,90.0,100.0,0.0006914702636,0.8297643163,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
89,Suga#8514,chuygarcia92,for joining the Comms WG call ,Token Engineering Commons,2021-05-04,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC1
90,Suga#8514,iviangita,for joining the TEC Community Call 🙏 😊 https://youtu.be/CArIX3rOvx0 ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,20.12199683,Suga#8514,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
91,ygganderson,iviangita,working on D2D collaboration models,Telegram,2021-05-07,TE Praise,10000.0,300.0,100.0,0.002301427303,2.761712764,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC7
92,ygganderson,GriffGreen,Jake for the countless hours put into building this dashboard... WHICH IS SO READY TO PLAY WITH!!! ,Token Engineering Commons,2021-05-03,🎫general,1000.0,200.0,400.0,0.001941913667,2.3302964,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,general,Token Engineering Commons:general,TEC15
93,ygganderson,solsista,"for pushing more software engineers over the edge and into the TE discord servers 🙂 a TE & Ethics evangelist almost, really really appreciate your contributions of engineering this type of bridges ",Token Engineering Commons,2021-04-28,🙏praise,10000.0,100.0,100.0,0.001662949434,1.995539321,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC10
94,ygganderson,iviangita,because the TEC Hatch Config Dashboard is looking cool and amazing and is basically done and because the dashboard is awesome and evolves over time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
95,ygganderson,iviangita,"for working on the Hatch Dashboard (I hadn't used it before, but it is so intuitive and swift to work with. Love it! - from Vyvy) ",Token Engineering Commons,2021-05-07,🙏praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
96,ygganderson,iviangita,for their work on the dashboard ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,150.0,200.0,0.001182773816,1.419328579,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC17
97,ygganderson,iviangita,"because Zep is seeing him more in the call and he misses him, for all that he does, for coming to these calls, for bringing new people close to TEC, for joining the cadCAD session and helping Lauren in a python issue, and for his very cool hoodie ",Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
98,ygganderson,solsista,"for joining the <#810180622634844202> bi-weekly call, with their diverse backgrounds - already creating a perfect focus group 😄 to start our research from, and making time for not just 1 but 2 work sessions until our next call ",Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC8
99,ygganderson,iviangita,for a cool params session ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC3
100,ygganderson,iviangita,for being awesome people who have interacted with Juan recently because having conversations with you are amazing ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC17
101,ygganderson,iviangita,for all their help with cadCAD Bootcamp ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC8
102,ygganderson,iviangita,for cutting his beard ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC7
103,ygganderson,iviangita,for attending the TEC Community Call 🙏🏼 ☺️ https://youtu.be/fvlttUshrbg ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
104,ygganderson,iviangita,for joining the TEC Community Call 🙏 😊 https://youtu.be/CArIX3rOvx0 ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,50.0,100.0,0.0005637746898,0.6765296278,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
105,ygganderson,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,TEC15
106,ygganderson,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-04-30,TE Praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.82437273,ygganderson,Metaverde,Juank,Edu,#17 May 7,,,,TE Praise,Telegram:TE Praise,TEC15
107,AnnaMarieSwan#8824,iviangita,for diving into content editing and the fast review of the Hatch Dashboard document ,Token Engineering Commons,2021-05-07,🙏praise,30000.0,100.0,200.0,0.004050610242,4.86073229,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
108,AnnaMarieSwan#8824,iviangita,for the amazing panel on DAOs yesterday with Livia ,Token Engineering Commons,2021-05-07,🙏praise,20000.0,200.0,200.0,0.003325898868,3.991078642,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC12
109,AnnaMarieSwan#8824,liviade,for organizing an Enspiral DAO panel where Jess and I will have the pleasure to participate! ,Commons Stack,2021-05-03,🙌praise,1000.0,200.0,200.0,0.001342393283,1.61087194,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC2
110,AnnaMarieSwan#8824,jeffemmett,for the upcoming discussion on DAO governance! https://17dmcreative.com/dao-discussions ,Commons Stack,2021-04-30,🙌praise,1000.0,200.0,100.0,0.001042633091,1.25115971,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC10
111,AnnaMarieSwan#8824,JessicaZartler,"for doing such an incredible job moderating our DAO/Commons panel this morning, and inviting the Commons Stack / TEC to participate and having diversity and inclusion in mind ",Commons Stack,2021-05-06,🙌praise,1000.0,100.0,200.0,0.001023154349,1.227785219,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC15
112,AnnaMarieSwan#8824,liviade,for taking a for contributors issue and looking so carefully into it! ,Commons Stack,2021-05-03,🙌praise,1000.0,150.0,100.0,0.0008830136242,1.059616349,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC17
113,AnnaMarieSwan#8824,iviangita,for being an active piece of SoftGov and making it better every time ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
114,AnnaMarieSwan#8824,chuygarcia92,for her great feedback on the hatch dashboard article ,Token Engineering Commons,2021-05-05,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC6
115,AnnaMarieSwan#8824,liviade,for joining the soft gov call yesterday! ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,70.0,100.0,0.0006276224767,0.7531469721,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
116,AnnaMarieSwan#8824,iviangita,@Leanne#9678 @Pronoia🐙#2154 for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-04-30,🧪praise-testing,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise-testing,Commons Stack:praise-testing,TEC15
117,AnnaMarieSwan#8824,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-04-30,🙌praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC15
118,AnnaMarieSwan#8824,iviangita,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️ ,Token Engineering Commons,2021-04-30,🙏praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
119,AnnaMarieSwan#8824,iviangita,@willszal#6405 for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-05-07,🧪praise-testing,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise-testing,Commons Stack:praise-testing,TEC15
120,AnnaMarieSwan#8824,iviangita,for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-05-07,🙌praise,500.0,25.0,100.0,0.0004317674408,0.518120929,19.08114174,AnnaMarieSwan#8824,Metaverde,Juank,Edu,#17 May 7,,,,praise,Commons Stack:praise,TEC15
121,Santigs67,iviangita,for making SourceCred better but still being super careful about it ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,200.0,0.001182773816,1.419328579,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
122,Santigs67,liviade,for joining the first SourceCred committee call and creating issues for the next steps ✨ ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC17
123,Santigs67,iviangita,for being so hot to trot on the Legal and always pushing it forward ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC4
124,Santigs67,iviangita,for meeting Sem in person because meeting away from keyboard makes the community solid ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,200.0,100.0,0.001042633091,1.25115971,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
125,Santigs67,iviangita,for always being around ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,150.0,100.0,0.0008830136242,1.059616349,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC2
126,Santigs67,Tam2140,for a highly productive Community Stewards call.🌾 ,Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC15
127,Santigs67,iviangita,for all the things they are doing that Suga does not see ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,18.56396279,Santigs67,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,TEC1
